map_index,k_index,target_states,auxiliary_states,ng,initial_source,initial_seed,initial_gram_norm,initial_imaginary_norm,initial_sha256,initial_unchanged,converged,iterations,elapsed_seconds,solver_n_matvec,operator_counts,counts_after_explicit_residual,orthogonality_frobenius,max_explicit_residual_ha
166,1,24,6,2777,Previous map from this run only,64001,1.8670279912155947e-14,3.963595306960694,faa79992ad57a7bf2891f436d5048c657298aa3a6a82506a20e1029ec7a81b29,True,True,7,0.34185099601745605,192,"{""full_mul_calls"":8,""full_columns"":192,""fr_mul_calls"":8,""fr_columns"":192,""common"":{""operator_mul_calls"":8,""operator_columns"":192,""scalar_mul_calls"":16,""scalar_columns"":384}}","{""full_mul_calls"":9,""full_columns"":216,""fr_mul_calls"":9,""fr_columns"":216,""common"":{""operator_mul_calls"":9,""operator_columns"":216,""scalar_mul_calls"":18,""scalar_columns"":432}}",1.2418625086720838e-14,7.381790212175376e-11
166,2,24,6,2770,Previous map from this run only,64002,1.599499653677463e-14,3.867935146583565,1531ded570faf22fbd5b0ad8c0450e742824ffc1bbdc92de1378ec9b515ea1fe,True,True,11,0.5449080467224121,218,"{""full_mul_calls"":12,""full_columns"":218,""fr_mul_calls"":12,""fr_columns"":218,""common"":{""operator_mul_calls"":12,""operator_columns"":218,""scalar_mul_calls"":24,""scalar_columns"":436}}","{""full_mul_calls"":13,""full_columns"":242,""fr_mul_calls"":13,""fr_columns"":242,""common"":{""operator_mul_calls"":13,""operator_columns"":242,""scalar_mul_calls"":26,""scalar_columns"":484}}",1.2495570787844208e-14,9.263013525832008e-11
166,3,24,6,2770,Previous map from this run only,64003,2.0222802353255948e-14,3.772233803116262,0fa4f3fb57d4ccd143ac5312c6d3871b798387f9488f06041753a58a4348e9b1,True,True,11,0.3645339012145996,218,"{""full_mul_calls"":12,""full_columns"":218,""fr_mul_calls"":12,""fr_columns"":218,""common"":{""operator_mul_calls"":12,""operator_columns"":218,""scalar_mul_calls"":24,""scalar_columns"":436}}","{""full_mul_calls"":13,""full_columns"":242,""fr_mul_calls"":13,""fr_columns"":242,""common"":{""operator_mul_calls"":13,""operator_columns"":242,""scalar_mul_calls"":26,""scalar_columns"":484}}",1.3915565850562635e-14,9.471559319993803e-11
167,1,24,6,2777,Previous map from this run only,64001,1.5126091175858967e-14,3.904786027521153,4186ec0c6726b402bdb5143e00d55c728e73e79b9da889015321baaf917e3fde,True,True,7,0.3429892063140869,184,"{""full_mul_calls"":8,""full_columns"":184,""fr_mul_calls"":8,""fr_columns"":184,""common"":{""operator_mul_calls"":8,""operator_columns"":184,""scalar_mul_calls"":16,""scalar_columns"":368}}","{""full_mul_calls"":9,""full_columns"":208,""fr_mul_calls"":9,""fr_columns"":208,""common"":{""operator_mul_calls"":9,""operator_columns"":208,""scalar_mul_calls"":18,""scalar_columns"":416}}",1.320617884015477e-14,9.776723903487075e-11
167,2,24,6,2770,Previous map from this run only,64002,1.5041970352339388e-14,3.8674163125649543,375d6bfa999141f62083c88cd9ef35a0da7c62df0488d4b74be0dfc1bc44d36b,True,True,11,0.524446964263916,218,"{""full_mul_calls"":12,""full_columns"":218,""fr_mul_calls"":12,""fr_columns"":218,""common"":{""operator_mul_calls"":12,""operator_columns"":218,""scalar_mul_calls"":24,""scalar_columns"":436}}","{""full_mul_calls"":13,""full_columns"":242,""fr_mul_calls"":13,""fr_columns"":242,""common"":{""operator_mul_calls"":13,""operator_columns"":242,""scalar_mul_calls"":26,""scalar_columns"":484}}",1.4445899441655454e-14,8.65522653515853e-11
167,3,24,6,2770,Previous map from this run only,64003,1.6713936913826905e-14,3.8708785123475318,e6ec63ec708e65c591a04223f791daa7cf78d2ad5d1d79e10a205ec1529b9678,True,True,11,0.3727290630340576,218,"{""full_mul_calls"":12,""full_columns"":218,""fr_mul_calls"":12,""fr_columns"":218,""common"":{""operator_mul_calls"":12,""operator_columns"":218,""scalar_mul_calls"":24,""scalar_columns"":436}}","{""full_mul_calls"":13,""full_columns"":242,""fr_mul_calls"":13,""fr_columns"":242,""common"":{""operator_mul_calls"":13,""operator_columns"":242,""scalar_mul_calls"":26,""scalar_columns"":484}}",1.495050439407894e-14,8.810317816219607e-11
168,1,24,6,2777,Previous map from this run only,64001,1.585515518449543e-14,3.900484886954696,71cf79b32b6eae6f791a0d1a4af87672956fb1f6e9e044e7627d81e8d2357093,True,True,7,0.3236250877380371,184,"{""full_mul_calls"":8,""full_columns"":184,""fr_mul_calls"":8,""fr_columns"":184,""common"":{""operator_mul_calls"":8,""operator_columns"":184,""scalar_mul_calls"":16,""scalar_columns"":368}}","{""full_mul_calls"":9,""full_columns"":208,""fr_mul_calls"":9,""fr_columns"":208,""common"":{""operator_mul_calls"":9,""operator_columns"":208,""scalar_mul_calls"":18,""scalar_columns"":416}}",1.3333650444580225e-14,7.40047391931765e-11
168,2,24,6,2770,Previous map from this run only,64002,1.7850988113342074e-14,4.048623189641459,9eb135ccc92381586847337f58bc02006f5ad9d7a9a128ebaa53bc0c1fffa79b,True,True,10,0.5159680843353271,210,"{""full_mul_calls"":11,""full_columns"":210,""fr_mul_calls"":11,""fr_columns"":210,""common"":{""operator_mul_calls"":11,""operator_columns"":210,""scalar_mul_calls"":22,""scalar_columns"":420}}","{""full_mul_calls"":12,""full_columns"":234,""fr_mul_calls"":12,""fr_columns"":234,""common"":{""operator_mul_calls"":12,""operator_columns"":234,""scalar_mul_calls"":24,""scalar_columns"":468}}",1.4107306808805524e-14,9.497297277390605e-11
168,3,24,6,2770,Previous map from this run only,64003,1.939426090068973e-14,3.782335041354607,365beba268c38b94bc826c797bbba20e818d279e45c5d424a77f53183e4c7c0a,True,True,10,0.36184000968933105,210,"{""full_mul_calls"":11,""full_columns"":210,""fr_mul_calls"":11,""fr_columns"":210,""common"":{""operator_mul_calls"":11,""operator_columns"":210,""scalar_mul_calls"":22,""scalar_columns"":420}}","{""full_mul_calls"":12,""full_columns"":234,""fr_mul_calls"":12,""fr_columns"":234,""common"":{""operator_mul_calls"":12,""operator_columns"":234,""scalar_mul_calls"":24,""scalar_columns"":468}}",1.3537368724624429e-14,9.100445521710229e-11
169,1,24,6,2777,Previous map from this run only,64001,1.7883850599298863e-14,3.8181974356523956,3f9cb3afd0c5078b541cee654394613265078a1907affc1e8a16ab6569fecade,True,True,7,0.32229089736938477,184,"{""full_mul_calls"":8,""full_columns"":184,""fr_mul_calls"":8,""fr_columns"":184,""common"":{""operator_mul_calls"":8,""operator_columns"":184,""scalar_mul_calls"":16,""scalar_columns"":368}}","{""full_mul_calls"":9,""full_columns"":208,""fr_mul_calls"":9,""fr_columns"":208,""common"":{""operator_mul_calls"":9,""operator_columns"":208,""scalar_mul_calls"":18,""scalar_columns"":416}}",1.493523255794791e-14,7.146091783110112e-11
169,2,24,6,2770,Previous map from this run only,64002,1.7535213108415673e-14,4.091962112923654,d4da418103cbbc92f6b9c425a31f4c099dcce63dd1666a18ea13765f48e9e883,True,True,10,0.3611409664154053,210,"{""full_mul_calls"":11,""full_columns"":210,""fr_mul_calls"":11,""fr_columns"":210,""common"":{""operator_mul_calls"":11,""operator_columns"":210,""scalar_mul_calls"":22,""scalar_columns"":420}}","{""full_mul_calls"":12,""full_columns"":234,""fr_mul_calls"":12,""fr_columns"":234,""common"":{""operator_mul_calls"":12,""operator_columns"":234,""scalar_mul_calls"":24,""scalar_columns"":468}}",1.4612399180864498e-14,8.877567544288367e-11
169,3,24,6,2770,Previous map from this run only,64003,1.9105399279783333e-14,4.012085813578007,41356bfe9f18e63ecee6da7edab995761ecac0b90a7073d627e8256330c37f81,True,True,10,0.3620321750640869,210,"{""full_mul_calls"":11,""full_columns"":210,""fr_mul_calls"":11,""fr_columns"":210,""common"":{""operator_mul_calls"":11,""operator_columns"":210,""scalar_mul_calls"":22,""scalar_columns"":420}}","{""full_mul_calls"":12,""full_columns"":234,""fr_mul_calls"":12,""fr_columns"":234,""common"":{""operator_mul_calls"":12,""operator_columns"":234,""scalar_mul_calls"":24,""scalar_columns"":468}}",1.3853002588396835e-14,8.689271738497109e-11
170,1,24,6,2777,Previous map from this run only,64001,1.6881970366256568e-14,3.9158926720890563,370525b16a5b6dce02901857c903e6d7dc9d4cb2af5edd21a0ec00b414f1d96b,True,True,7,0.3236088752746582,184,"{""full_mul_calls"":8,""full_columns"":184,""fr_mul_calls"":8,""fr_columns"":184,""common"":{""operator_mul_calls"":8,""operator_columns"":184,""scalar_mul_calls"":16,""scalar_columns"":368}}","{""full_mul_calls"":9,""full_columns"":208,""fr_mul_calls"":9,""fr_columns"":208,""common"":{""operator_mul_calls"":9,""operator_columns"":208,""scalar_mul_calls"":18,""scalar_columns"":416}}",1.1910049930447127e-14,5.788029997243186e-11
170,2,24,6,2770,Previous map from this run only,64002,1.8219827213333096e-14,3.7599380950059773,a4209580512e3b7858a5b731ff5512818891ad445e7185e0235b8f8a39074abd,True,True,10,0.353801965713501,208,"{""full_mul_calls"":11,""full_columns"":208,""fr_mul_calls"":11,""fr_columns"":208,""common"":{""operator_mul_calls"":11,""operator_columns"":208,""scalar_mul_calls"":22,""scalar_columns"":416}}","{""full_mul_calls"":12,""full_columns"":232,""fr_mul_calls"":12,""fr_columns"":232,""common"":{""operator_mul_calls"":12,""operator_columns"":232,""scalar_mul_calls"":24,""scalar_columns"":464}}",1.346542354491152e-14,9.486698912589824e-11
170,3,24,6,2770,Previous map from this run only,64003,1.787583230058778e-14,3.5254869367337514,d24c1b5d7d4f71e69bd61f181264a514c6bc309a7bbcbd721bdaf6d14303c23e,True,True,10,0.3893709182739258,208,"{""full_mul_calls"":11,""full_columns"":208,""fr_mul_calls"":11,""fr_columns"":208,""common"":{""operator_mul_calls"":11,""operator_columns"":208,""scalar_mul_calls"":22,""scalar_columns"":416}}","{""full_mul_calls"":12,""full_columns"":232,""fr_mul_calls"":12,""fr_columns"":232,""common"":{""operator_mul_calls"":12,""operator_columns"":232,""scalar_mul_calls"":24,""scalar_columns"":464}}",1.36995724802363e-14,9.345486311137124e-11
171,1,24,6,2777,Previous map from this run only,64001,1.4399066673788362e-14,4.072358085183865,b238e7c56871999a02ff7fdc024a1945164aeb39aed800cb91c201469c8b629c,True,True,7,0.3205420970916748,182,"{""full_mul_calls"":8,""full_columns"":182,""fr_mul_calls"":8,""fr_columns"":182,""common"":{""operator_mul_calls"":8,""operator_columns"":182,""scalar_mul_calls"":16,""scalar_columns"":364}}","{""full_mul_calls"":9,""full_columns"":206,""fr_mul_calls"":9,""fr_columns"":206,""common"":{""operator_mul_calls"":9,""operator_columns"":206,""scalar_mul_calls"":18,""scalar_columns"":412}}",1.32258257229858e-14,9.544048205072667e-11
171,2,24,6,2770,Previous map from this run only,64002,1.7535280457899123e-14,4.114649151179596,a9fa74a6073ac979fa61d487f43cd5959c7ee9f781cc616b03dd021e4b2843a8,True,True,10,0.35631704330444336,208,"{""full_mul_calls"":11,""full_columns"":208,""fr_mul_calls"":11,""fr_columns"":208,""common"":{""operator_mul_calls"":11,""operator_columns"":208,""scalar_mul_calls"":22,""scalar_columns"":416}}","{""full_mul_calls"":12,""full_columns"":232,""fr_mul_calls"":12,""fr_columns"":232,""common"":{""operator_mul_calls"":12,""operator_columns"":232,""scalar_mul_calls"":24,""scalar_columns"":464}}",1.2605759693421841e-14,9.447982499064942e-11
171,3,24,6,2770,Previous map from this run only,64003,1.79304299307054e-14,3.725536243360736,c5ad6b83546e103401e7639fcd4880d3756dba352042383414cd657d2bfa30c8,True,True,10,0.35677099227905273,208,"{""full_mul_calls"":11,""full_columns"":208,""fr_mul_calls"":11,""fr_columns"":208,""common"":{""operator_mul_calls"":11,""operator_columns"":208,""scalar_mul_calls"":22,""scalar_columns"":416}}","{""full_mul_calls"":12,""full_columns"":232,""fr_mul_calls"":12,""fr_columns"":232,""common"":{""operator_mul_calls"":12,""operator_columns"":232,""scalar_mul_calls"":24,""scalar_columns"":464}}",1.1691086589999906e-14,9.426070250854591e-11
172,1,24,6,2777,Previous map from this run only,64001,1.5621627690178348e-14,3.838049583558445,77383d06e7f6c8b8f1ef682bc768cd234eaefce4796b6d8ab427efe894befaa0,True,True,7,0.3189878463745117,182,"{""full_mul_calls"":8,""full_columns"":182,""fr_mul_calls"":8,""fr_columns"":182,""common"":{""operator_mul_calls"":8,""operator_columns"":182,""scalar_mul_calls"":16,""scalar_columns"":364}}","{""full_mul_calls"":9,""full_columns"":206,""fr_mul_calls"":9,""fr_columns"":206,""common"":{""operator_mul_calls"":9,""operator_columns"":206,""scalar_mul_calls"":18,""scalar_columns"":412}}",1.0674941532471128e-14,9.920315869159677e-11
172,2,24,6,2770,Previous map from this run only,64002,1.5691283244944722e-14,3.6762247742884657,8466efe59f649d52eff5c9bef62328cbd332106a37800e3b815a56d382722091,True,True,10,0.35212016105651855,208,"{""full_mul_calls"":11,""full_columns"":208,""fr_mul_calls"":11,""fr_columns"":208,""common"":{""operator_mul_calls"":11,""operator_columns"":208,""scalar_mul_calls"":22,""scalar_columns"":416}}","{""full_mul_calls"":12,""full_columns"":232,""fr_mul_calls"":12,""fr_columns"":232,""common"":{""operator_mul_calls"":12,""operator_columns"":232,""scalar_mul_calls"":24,""scalar_columns"":464}}",1.30088617707712e-14,8.162789851984655e-11
172,3,24,6,2770,Previous map from this run only,64003,1.6768333789832322e-14,3.5775802746446,e239f2ef06e331facf58ea680ccbb51211c76c4ddf22c9fcf241f54cc3ca0a16,True,True,10,0.5247259140014648,208,"{""full_mul_calls"":11,""full_columns"":208,""fr_mul_calls"":11,""fr_columns"":208,""common"":{""operator_mul_calls"":11,""operator_columns"":208,""scalar_mul_calls"":22,""scalar_columns"":416}}","{""full_mul_calls"":12,""full_columns"":232,""fr_mul_calls"":12,""fr_columns"":232,""common"":{""operator_mul_calls"":12,""operator_columns"":232,""scalar_mul_calls"":24,""scalar_columns"":464}}",1.392150293917149e-14,8.379827242674648e-11
173,1,24,6,2777,Previous map from this run only,64001,1.3276974232892608e-14,3.70189302147258,8af4a33ced6b7fa9335143eb73bc67db4b0b1a3ef34a59661940119555bdb1a3,True,True,7,0.3207252025604248,182,"{""full_mul_calls"":8,""full_columns"":182,""fr_mul_calls"":8,""fr_columns"":182,""common"":{""operator_mul_calls"":8,""operator_columns"":182,""scalar_mul_calls"":16,""scalar_columns"":364}}","{""full_mul_calls"":9,""full_columns"":206,""fr_mul_calls"":9,""fr_columns"":206,""common"":{""operator_mul_calls"":9,""operator_columns"":206,""scalar_mul_calls"":18,""scalar_columns"":412}}",1.2989594725596811e-14,7.614271136424553e-11
173,2,24,6,2770,Previous map from this run only,64002,1.671685838637282e-14,3.686833894870832,3d52248c4d27f554161eb9cc7edccaef6b8ad69ad01137575537e0f397122924,True,True,10,0.3560669422149658,207,"{""full_mul_calls"":11,""full_columns"":207,""fr_mul_calls"":11,""fr_columns"":207,""common"":{""operator_mul_calls"":11,""operator_columns"":207,""scalar_mul_calls"":22,""scalar_columns"":414}}","{""full_mul_calls"":12,""full_columns"":231,""fr_mul_calls"":12,""fr_columns"":231,""common"":{""operator_mul_calls"":12,""operator_columns"":231,""scalar_mul_calls"":24,""scalar_columns"":462}}",1.5085337331567896e-14,9.888241838768389e-11
173,3,24,6,2770,Previous map from this run only,64003,1.824743642351252e-14,3.6395825957354044,7a72c55d19f5ce8dee0d6c580ec44e8ca0bbaf38ce60d0fa2b8959487c63501b,True,True,10,0.5300848484039307,208,"{""full_mul_calls"":11,""full_columns"":208,""fr_mul_calls"":11,""fr_columns"":208,""common"":{""operator_mul_calls"":11,""operator_columns"":208,""scalar_mul_calls"":22,""scalar_columns"":416}}","{""full_mul_calls"":12,""full_columns"":232,""fr_mul_calls"":12,""fr_columns"":232,""common"":{""operator_mul_calls"":12,""operator_columns"":232,""scalar_mul_calls"":24,""scalar_columns"":464}}",2.031936443513821e-14,8.102441573273285e-11
174,1,24,6,2777,Previous map from this run only,64001,1.664032499753918e-14,3.944392238027694,df4ec885d3fc011fa6899413f83a923561e55158fdb486d3b2b6998a77d932e2,True,True,7,0.31293702125549316,182,"{""full_mul_calls"":8,""full_columns"":182,""fr_mul_calls"":8,""fr_columns"":182,""common"":{""operator_mul_calls"":8,""operator_columns"":182,""scalar_mul_calls"":16,""scalar_columns"":364}}","{""full_mul_calls"":9,""full_columns"":206,""fr_mul_calls"":9,""fr_columns"":206,""common"":{""operator_mul_calls"":9,""operator_columns"":206,""scalar_mul_calls"":18,""scalar_columns"":412}}",1.0316986871404187e-14,8.428198822375004e-11
174,2,24,6,2770,Previous map from this run only,64002,1.7769046037673275e-14,3.8740380981324987,248f2963eb2063c2ab26d0bffc94a7a3434a4a657929bb49837fded5d8424fc3,True,True,9,0.34433698654174805,199,"{""full_mul_calls"":10,""full_columns"":199,""fr_mul_calls"":10,""fr_columns"":199,""common"":{""operator_mul_calls"":10,""operator_columns"":199,""scalar_mul_calls"":20,""scalar_columns"":398}}","{""full_mul_calls"":11,""full_columns"":223,""fr_mul_calls"":11,""fr_columns"":223,""common"":{""operator_mul_calls"":11,""operator_columns"":223,""scalar_mul_calls"":22,""scalar_columns"":446}}",1.3549578569546223e-14,9.782261678380511e-11
174,3,24,6,2770,Previous map from this run only,64003,2.2971093292069314e-14,3.779818036194128,b3ed87c60ff5fa806e4f12a65db4b3fc619dea77eae4615865728058e229291a,True,True,9,0.34152817726135254,198,"{""full_mul_calls"":10,""full_columns"":198,""fr_mul_calls"":10,""fr_columns"":198,""common"":{""operator_mul_calls"":10,""operator_columns"":198,""scalar_mul_calls"":20,""scalar_columns"":396}}","{""full_mul_calls"":11,""full_columns"":222,""fr_mul_calls"":11,""fr_columns"":222,""common"":{""operator_mul_calls"":11,""operator_columns"":222,""scalar_mul_calls"":22,""scalar_columns"":444}}",1.486864992676149e-14,9.834632619059328e-11
175,1,24,6,2777,Previous map from this run only,64001,1.4101712914696042e-14,3.8402408301700324,13227851c95e228432b5612beb00d64d3e48fbf2b8ead79963dcc7f6be0b7bd3,True,True,7,0.31389594078063965,182,"{""full_mul_calls"":8,""full_columns"":182,""fr_mul_calls"":8,""fr_columns"":182,""common"":{""operator_mul_calls"":8,""operator_columns"":182,""scalar_mul_calls"":16,""scalar_columns"":364}}","{""full_mul_calls"":9,""full_columns"":206,""fr_mul_calls"":9,""fr_columns"":206,""common"":{""operator_mul_calls"":9,""operator_columns"":206,""scalar_mul_calls"":18,""scalar_columns"":412}}",1.3400611076557983e-14,6.600878203405704e-11
175,2,24,6,2770,Previous map from this run only,64002,1.8310754946429102e-14,3.9966352254827537,ef92aa3ee6d2cf3bc0a9255179fced3dfe9a10b11d2e4fe78256c66758f06e63,True,True,9,0.34241199493408203,200,"{""full_mul_calls"":10,""full_columns"":200,""fr_mul_calls"":10,""fr_columns"":200,""common"":{""operator_mul_calls"":10,""operator_columns"":200,""scalar_mul_calls"":20,""scalar_columns"":400}}","{""full_mul_calls"":11,""full_columns"":224,""fr_mul_calls"":11,""fr_columns"":224,""common"":{""operator_mul_calls"":11,""operator_columns"":224,""scalar_mul_calls"":22,""scalar_columns"":448}}",1.4771261278488912e-14,9.2250506449205e-11
175,3,24,6,2770,Previous map from this run only,64003,1.8536221392521792e-14,3.863138644981393,33ad8e417d50ea66cc7f73a41c6be95773beb408518e44a90959e1d9786786ce,True,True,9,0.5210099220275879,200,"{""full_mul_calls"":10,""full_columns"":200,""fr_mul_calls"":10,""fr_columns"":200,""common"":{""operator_mul_calls"":10,""operator_columns"":200,""scalar_mul_calls"":20,""scalar_columns"":400}}","{""full_mul_calls"":11,""full_columns"":224,""fr_mul_calls"":11,""fr_columns"":224,""common"":{""operator_mul_calls"":11,""operator_columns"":224,""scalar_mul_calls"":22,""scalar_columns"":448}}",1.5365334996219948e-14,8.781316491082714e-11
176,1,24,6,2777,Previous map from this run only,64001,1.5968841384686036e-14,3.9153698827787746,bc022da60ec755a20940047ea02595645554bdd03427f0fa9af009cd4c9ae84e,True,True,6,0.2895200252532959,164,"{""full_mul_calls"":7,""full_columns"":164,""fr_mul_calls"":7,""fr_columns"":164,""common"":{""operator_mul_calls"":7,""operator_columns"":164,""scalar_mul_calls"":14,""scalar_columns"":328}}","{""full_mul_calls"":8,""full_columns"":188,""fr_mul_calls"":8,""fr_columns"":188,""common"":{""operator_mul_calls"":8,""operator_columns"":188,""scalar_mul_calls"":16,""scalar_columns"":376}}",1.0352629252449599e-14,9.726337945306894e-11
176,2,24,6,2770,Previous map from this run only,64002,1.7092801310232353e-14,3.8525767092432943,c88fb00535cb47f3f23cbd5c12d9d1e5d1db0221f74cb977ab0b346f048107fc,True,True,9,0.33610105514526367,194,"{""full_mul_calls"":10,""full_columns"":194,""fr_mul_calls"":10,""fr_columns"":194,""common"":{""operator_mul_calls"":10,""operator_columns"":194,""scalar_mul_calls"":20,""scalar_columns"":388}}","{""full_mul_calls"":11,""full_columns"":218,""fr_mul_calls"":11,""fr_columns"":218,""common"":{""operator_mul_calls"":11,""operator_columns"":218,""scalar_mul_calls"":22,""scalar_columns"":436}}",1.434300424366977e-14,8.835402592138207e-11
176,3,24,6,2770,Previous map from this run only,64003,1.802636332715173e-14,3.945293007742877,91c3e57f0ddef1f326fc5b4a58324736aa2ed6ff7b20de7e49e259109db3cfc1,True,True,9,0.5007131099700928,194,"{""full_mul_calls"":10,""full_columns"":194,""fr_mul_calls"":10,""fr_columns"":194,""common"":{""operator_mul_calls"":10,""operator_columns"":194,""scalar_mul_calls"":20,""scalar_columns"":388}}","{""full_mul_calls"":11,""full_columns"":218,""fr_mul_calls"":11,""fr_columns"":218,""common"":{""operator_mul_calls"":11,""operator_columns"":218,""scalar_mul_calls"":22,""scalar_columns"":436}}",1.5573738488196813e-14,9.13051433791949e-11
177,1,24,6,2777,Previous map from this run only,64001,1.2808440040460155e-14,3.879369525959807,8aca86822e8a5c0034f0d89d46fc5e79a0b6a1a18c05d2f5322aa4001efc9ffc,True,True,6,0.2834010124206543,164,"{""full_mul_calls"":7,""full_columns"":164,""fr_mul_calls"":7,""fr_columns"":164,""common"":{""operator_mul_calls"":7,""operator_columns"":164,""scalar_mul_calls"":14,""scalar_columns"":328}}","{""full_mul_calls"":8,""full_columns"":188,""fr_mul_calls"":8,""fr_columns"":188,""common"":{""operator_mul_calls"":8,""operator_columns"":188,""scalar_mul_calls"":16,""scalar_columns"":376}}",1.3188460665382178e-14,9.398911293607636e-11
177,2,24,6,2770,Previous map from this run only,64002,1.8604014893549977e-14,4.271488692540754,3ca70ea3aa09b69f25e297c4d75098ed25e84f44bb5d7b1f025a5bf9f0dc2141,True,True,9,0.33393192291259766,194,"{""full_mul_calls"":10,""full_columns"":194,""fr_mul_calls"":10,""fr_columns"":194,""common"":{""operator_mul_calls"":10,""operator_columns"":194,""scalar_mul_calls"":20,""scalar_columns"":388}}","{""full_mul_calls"":11,""full_columns"":218,""fr_mul_calls"":11,""fr_columns"":218,""common"":{""operator_mul_calls"":11,""operator_columns"":218,""scalar_mul_calls"":22,""scalar_columns"":436}}",1.2945694894889942e-14,9.300149303164102e-11
177,3,24,6,2770,Previous map from this run only,64003,1.8376468246327795e-14,3.8107378817221123,4caca47df0ce65bc797995e1414b9fc926e4bac5b42138cdb08bcbe298a1d040,True,True,9,0.33761000633239746,194,"{""full_mul_calls"":10,""full_columns"":194,""fr_mul_calls"":10,""fr_columns"":194,""common"":{""operator_mul_calls"":10,""operator_columns"":194,""scalar_mul_calls"":20,""scalar_columns"":388}}","{""full_mul_calls"":11,""full_columns"":218,""fr_mul_calls"":11,""fr_columns"":218,""common"":{""operator_mul_calls"":11,""operator_columns"":218,""scalar_mul_calls"":22,""scalar_columns"":436}}",1.2745175406152857e-14,9.24419646069777e-11
178,1,24,6,2777,Previous map from this run only,64001,1.4777364522662594e-14,3.832278471008148,aead0bcc01c11ece47e72d88a9d7c8b23b50691ea1aa04240625a7ab3b2f6ce4,True,True,6,0.28905391693115234,164,"{""full_mul_calls"":7,""full_columns"":164,""fr_mul_calls"":7,""fr_columns"":164,""common"":{""operator_mul_calls"":7,""operator_columns"":164,""scalar_mul_calls"":14,""scalar_columns"":328}}","{""full_mul_calls"":8,""full_columns"":188,""fr_mul_calls"":8,""fr_columns"":188,""common"":{""operator_mul_calls"":8,""operator_columns"":188,""scalar_mul_calls"":16,""scalar_columns"":376}}",1.4253141588414304e-14,8.343685796375922e-11
178,2,24,6,2770,Previous map from this run only,64002,1.6639587870829016e-14,3.9280778128295086,7c711ec451af386830f367dcf692d9ed06a45f7c413809b78cdce00322167923,True,True,9,0.3261559009552002,190,"{""full_mul_calls"":10,""full_columns"":190,""fr_mul_calls"":10,""fr_columns"":190,""common"":{""operator_mul_calls"":10,""operator_columns"":190,""scalar_mul_calls"":20,""scalar_columns"":380}}","{""full_mul_calls"":11,""full_columns"":214,""fr_mul_calls"":11,""fr_columns"":214,""common"":{""operator_mul_calls"":11,""operator_columns"":214,""scalar_mul_calls"":22,""scalar_columns"":428}}",1.3742264927692666e-14,9.597297228622837e-11
178,3,24,6,2770,Previous map from this run only,64003,1.624489097420804e-14,3.933592999390668,3b1866cd47cb48190dd91c4f1d48561dfaaaa1da069a04ab871951d8a9690baa,True,True,9,0.3284740447998047,190,"{""full_mul_calls"":10,""full_columns"":190,""fr_mul_calls"":10,""fr_columns"":190,""common"":{""operator_mul_calls"":10,""operator_columns"":190,""scalar_mul_calls"":20,""scalar_columns"":380}}","{""full_mul_calls"":11,""full_columns"":214,""fr_mul_calls"":11,""fr_columns"":214,""common"":{""operator_mul_calls"":11,""operator_columns"":214,""scalar_mul_calls"":22,""scalar_columns"":428}}",1.5107269229016242e-14,9.386085249071408e-11
179,1,24,6,2777,Previous map from this run only,64001,1.6065293294992402e-14,4.021256516413202,5acfefcbb6b7c35efb5a9a4729ded3cd91830bbbd80af17c898f5c080f70248e,True,True,6,0.44159793853759766,164,"{""full_mul_calls"":7,""full_columns"":164,""fr_mul_calls"":7,""fr_columns"":164,""common"":{""operator_mul_calls"":7,""operator_columns"":164,""scalar_mul_calls"":14,""scalar_columns"":328}}","{""full_mul_calls"":8,""full_columns"":188,""fr_mul_calls"":8,""fr_columns"":188,""common"":{""operator_mul_calls"":8,""operator_columns"":188,""scalar_mul_calls"":16,""scalar_columns"":376}}",1.0701354806928155e-14,7.774841845845081e-11
179,2,24,6,2770,Previous map from this run only,64002,1.6972624852731884e-14,3.9177711886028463,b81dace5f1cef0ff932f3ebfe0172c88e8689a2d2c06a33388e32e88390ca660,True,True,9,0.3300440311431885,190,"{""full_mul_calls"":10,""full_columns"":190,""fr_mul_calls"":10,""fr_columns"":190,""common"":{""operator_mul_calls"":10,""operator_columns"":190,""scalar_mul_calls"":20,""scalar_columns"":380}}","{""full_mul_calls"":11,""full_columns"":214,""fr_mul_calls"":11,""fr_columns"":214,""common"":{""operator_mul_calls"":11,""operator_columns"":214,""scalar_mul_calls"":22,""scalar_columns"":428}}",1.4842901032434185e-14,9.423519848448092e-11
179,3,24,6,2770,Previous map from this run only,64003,1.901739815055777e-14,4.10806375524328,0ffb1d28d430af71babaaa3ab51827da0e4f16ecf3d7ba95d1a363690f2c7e39,True,True,9,0.32668614387512207,190,"{""full_mul_calls"":10,""full_columns"":190,""fr_mul_calls"":10,""fr_columns"":190,""common"":{""operator_mul_calls"":10,""operator_columns"":190,""scalar_mul_calls"":20,""scalar_columns"":380}}","{""full_mul_calls"":11,""full_columns"":214,""fr_mul_calls"":11,""fr_columns"":214,""common"":{""operator_mul_calls"":11,""operator_columns"":214,""scalar_mul_calls"":22,""scalar_columns"":428}}",1.4480327047918904e-14,9.421773750452035e-11
