map_index,k_index,target_states,auxiliary_states,ng,initial_source,initial_seed,initial_gram_norm,initial_imaginary_norm,initial_sha256,initial_unchanged,converged,iterations,elapsed_seconds,solver_n_matvec,operator_counts,counts_after_explicit_residual,orthogonality_frobenius,max_explicit_residual_ha
110,2,24,6,2770,Previous map from this run only,63002,2.4735468075116392e-14,3.8896064936472894,99a50c8589e1bbe9c2e47bae903a8a9df8a6efc4b644fc9b6d743e934a087126,True,True,16,0.7676630020141602,358,"{""full_mul_calls"":17,""full_columns"":358,""fr_mul_calls"":17,""fr_columns"":358,""common"":{""operator_mul_calls"":17,""operator_columns"":358,""scalar_mul_calls"":34,""scalar_columns"":716}}","{""full_mul_calls"":18,""full_columns"":382,""fr_mul_calls"":18,""fr_columns"":382,""common"":{""operator_mul_calls"":18,""operator_columns"":382,""scalar_mul_calls"":36,""scalar_columns"":764}}",2.1012295664519924e-14,9.862425507176119e-11
110,3,24,6,2770,Previous map from this run only,63003,2.7977424315779336e-14,4.100124250472784,ba670792bcbf347d69e1dabd40a3276bb916128842ac05bdcb5a8ab6a8a66707,True,True,16,0.6178209781646729,358,"{""full_mul_calls"":17,""full_columns"":358,""fr_mul_calls"":17,""fr_columns"":358,""common"":{""operator_mul_calls"":17,""operator_columns"":358,""scalar_mul_calls"":34,""scalar_columns"":716}}","{""full_mul_calls"":18,""full_columns"":382,""fr_mul_calls"":18,""fr_columns"":382,""common"":{""operator_mul_calls"":18,""operator_columns"":382,""scalar_mul_calls"":36,""scalar_columns"":764}}",2.1488478296118215e-14,9.075803321591191e-11
111,1,24,6,2777,Previous map from this run only,63001,2.0144071453070193e-14,3.775560950444721,b10e958a5a47d6fcb5cb444328bfd0749f92ffe1bbb2c987b98fdbfe18d00b14,True,True,17,0.6390838623046875,363,"{""full_mul_calls"":18,""full_columns"":363,""fr_mul_calls"":18,""fr_columns"":363,""common"":{""operator_mul_calls"":18,""operator_columns"":363,""scalar_mul_calls"":36,""scalar_columns"":726}}","{""full_mul_calls"":19,""full_columns"":387,""fr_mul_calls"":19,""fr_columns"":387,""common"":{""operator_mul_calls"":19,""operator_columns"":387,""scalar_mul_calls"":38,""scalar_columns"":774}}",2.3582596909432437e-14,9.786037866407918e-11
111,2,24,6,2770,Previous map from this run only,63002,2.5498078206665736e-14,3.7767975829849987,4bc04f584957d23b67a72da2f0a4af203bee903450ae32aaf82bfea96f324743,True,True,17,0.6831300258636475,359,"{""full_mul_calls"":18,""full_columns"":359,""fr_mul_calls"":18,""fr_columns"":359,""common"":{""operator_mul_calls"":18,""operator_columns"":359,""scalar_mul_calls"":36,""scalar_columns"":718}}","{""full_mul_calls"":19,""full_columns"":383,""fr_mul_calls"":19,""fr_columns"":383,""common"":{""operator_mul_calls"":19,""operator_columns"":383,""scalar_mul_calls"":38,""scalar_columns"":766}}",2.26852201698565e-14,9.826531164721777e-11
111,3,24,6,2770,Previous map from this run only,63003,2.698833341487154e-14,3.639228851427611,67a40475d057349ef5cf0c395d5317270d3a92e0916485e50e5b045a67bccef3,True,True,17,0.7643129825592041,359,"{""full_mul_calls"":18,""full_columns"":359,""fr_mul_calls"":18,""fr_columns"":359,""common"":{""operator_mul_calls"":18,""operator_columns"":359,""scalar_mul_calls"":36,""scalar_columns"":718}}","{""full_mul_calls"":19,""full_columns"":383,""fr_mul_calls"":19,""fr_columns"":383,""common"":{""operator_mul_calls"":19,""operator_columns"":383,""scalar_mul_calls"":38,""scalar_columns"":766}}",1.7264188515320714e-14,9.824565002392159e-11
112,1,24,6,2777,Previous map from this run only,63001,2.7536767995731048e-14,3.9961261062713236,8b918b746c1aaebea469f60160a0f5e94c018358a171bc6198cf1ed92ef8b22a,True,True,18,0.8141758441925049,367,"{""full_mul_calls"":19,""full_columns"":367,""fr_mul_calls"":19,""fr_columns"":367,""common"":{""operator_mul_calls"":19,""operator_columns"":367,""scalar_mul_calls"":38,""scalar_columns"":734}}","{""full_mul_calls"":20,""full_columns"":391,""fr_mul_calls"":20,""fr_columns"":391,""common"":{""operator_mul_calls"":20,""operator_columns"":391,""scalar_mul_calls"":40,""scalar_columns"":782}}",1.850289438680493e-14,9.937873567586252e-11
112,2,24,6,2770,Previous map from this run only,63002,2.789330074009577e-14,3.8767745063609693,07a63b038171b30fa21b780d0fc49005990c0de567796d225fff9a2c10ef60e4,True,True,17,0.6189680099487305,357,"{""full_mul_calls"":18,""full_columns"":357,""fr_mul_calls"":18,""fr_columns"":357,""common"":{""operator_mul_calls"":18,""operator_columns"":357,""scalar_mul_calls"":36,""scalar_columns"":714}}","{""full_mul_calls"":19,""full_columns"":381,""fr_mul_calls"":19,""fr_columns"":381,""common"":{""operator_mul_calls"":19,""operator_columns"":381,""scalar_mul_calls"":38,""scalar_columns"":762}}",2.0590983204863637e-14,9.892590035148444e-11
112,3,24,6,2770,Previous map from this run only,63003,2.5218027811508067e-14,3.9273948134602885,5e2c2829f2fa96a46916fbce295650ba0979b0c869dd28a5dabc4d7c782b36e6,True,True,16,0.610072135925293,351,"{""full_mul_calls"":17,""full_columns"":351,""fr_mul_calls"":17,""fr_columns"":351,""common"":{""operator_mul_calls"":17,""operator_columns"":351,""scalar_mul_calls"":34,""scalar_columns"":702}}","{""full_mul_calls"":18,""full_columns"":375,""fr_mul_calls"":18,""fr_columns"":375,""common"":{""operator_mul_calls"":18,""operator_columns"":375,""scalar_mul_calls"":36,""scalar_columns"":750}}",2.1428312603939957e-14,9.715088825473641e-11
113,1,24,6,2777,Previous map from this run only,63001,2.3403625350391618e-14,3.9627162822857036,22298c397846c39fbbe7fa6f31a1fbb5e245c6c1b5118261317c8831068f666a,True,True,18,0.6260180473327637,359,"{""full_mul_calls"":19,""full_columns"":359,""fr_mul_calls"":19,""fr_columns"":359,""common"":{""operator_mul_calls"":19,""operator_columns"":359,""scalar_mul_calls"":38,""scalar_columns"":718}}","{""full_mul_calls"":20,""full_columns"":383,""fr_mul_calls"":20,""fr_columns"":383,""common"":{""operator_mul_calls"":20,""operator_columns"":383,""scalar_mul_calls"":40,""scalar_columns"":766}}",1.8929297917397035e-14,9.861489218518584e-11
113,2,24,6,2770,Previous map from this run only,63002,2.300277796237177e-14,3.8233333039951805,3a08da3d4cab585586c92b49ba33cf748d9bf50abd5d0334e908019171a5f75a,True,True,16,0.618149995803833,348,"{""full_mul_calls"":17,""full_columns"":348,""fr_mul_calls"":17,""fr_columns"":348,""common"":{""operator_mul_calls"":17,""operator_columns"":348,""scalar_mul_calls"":34,""scalar_columns"":696}}","{""full_mul_calls"":18,""full_columns"":372,""fr_mul_calls"":18,""fr_columns"":372,""common"":{""operator_mul_calls"":18,""operator_columns"":372,""scalar_mul_calls"":36,""scalar_columns"":744}}",1.5945599550416928e-14,9.585669409079393e-11
113,3,24,6,2770,Previous map from this run only,63003,2.5584433343476516e-14,4.033022943070742,fbe3432ea5a5bb786cb9314106d0f5f6c130b98a5ac31a3267e0249bc4a73e25,True,True,17,0.7858908176422119,357,"{""full_mul_calls"":18,""full_columns"":357,""fr_mul_calls"":18,""fr_columns"":357,""common"":{""operator_mul_calls"":18,""operator_columns"":357,""scalar_mul_calls"":36,""scalar_columns"":714}}","{""full_mul_calls"":19,""full_columns"":381,""fr_mul_calls"":19,""fr_columns"":381,""common"":{""operator_mul_calls"":19,""operator_columns"":381,""scalar_mul_calls"":38,""scalar_columns"":762}}",2.0907128640762468e-14,9.300100918344596e-11
114,1,24,6,2777,Previous map from this run only,63001,2.4035093046118715e-14,3.7604219033589152,fb0a599e9053f6744f5f8d275cb893f636a0481a5080073af96a041b8bb5178e,True,True,15,0.5926709175109863,338,"{""full_mul_calls"":16,""full_columns"":338,""fr_mul_calls"":16,""fr_columns"":338,""common"":{""operator_mul_calls"":16,""operator_columns"":338,""scalar_mul_calls"":32,""scalar_columns"":676}}","{""full_mul_calls"":17,""full_columns"":362,""fr_mul_calls"":17,""fr_columns"":362,""common"":{""operator_mul_calls"":17,""operator_columns"":362,""scalar_mul_calls"":34,""scalar_columns"":724}}",1.8360511332382828e-14,9.223713584141761e-11
114,2,24,6,2770,Previous map from this run only,63002,2.3545377582171504e-14,3.9709306626798706,bf0894edbd194da4fa9b41d3824f9914e56640ac0d6baf0f9e25872e496d36fe,True,True,17,0.7813470363616943,353,"{""full_mul_calls"":18,""full_columns"":353,""fr_mul_calls"":18,""fr_columns"":353,""common"":{""operator_mul_calls"":18,""operator_columns"":353,""scalar_mul_calls"":36,""scalar_columns"":706}}","{""full_mul_calls"":19,""full_columns"":377,""fr_mul_calls"":19,""fr_columns"":377,""common"":{""operator_mul_calls"":19,""operator_columns"":377,""scalar_mul_calls"":38,""scalar_columns"":754}}",2.0226483855156288e-14,9.993361428366505e-11
114,3,24,6,2770,Previous map from this run only,63003,2.4955519208139815e-14,3.731716779593005,10c2da10481d57d151b69850f589fc18e4e89b634a04db95fc2a4e15a93d22db,True,True,16,0.6044378280639648,347,"{""full_mul_calls"":17,""full_columns"":347,""fr_mul_calls"":17,""fr_columns"":347,""common"":{""operator_mul_calls"":17,""operator_columns"":347,""scalar_mul_calls"":34,""scalar_columns"":694}}","{""full_mul_calls"":18,""full_columns"":371,""fr_mul_calls"":18,""fr_columns"":371,""common"":{""operator_mul_calls"":18,""operator_columns"":371,""scalar_mul_calls"":36,""scalar_columns"":742}}",2.3541978372654724e-14,9.48588167589167e-11
115,1,24,6,2777,Previous map from this run only,63001,2.2831302152684017e-14,3.921745437937239,07d126eb40064321177ae78ea812c13946985d949a4ea6a4aa52af15fd2a9059,True,True,15,0.7631518840789795,338,"{""full_mul_calls"":16,""full_columns"":338,""fr_mul_calls"":16,""fr_columns"":338,""common"":{""operator_mul_calls"":16,""operator_columns"":338,""scalar_mul_calls"":32,""scalar_columns"":676}}","{""full_mul_calls"":17,""full_columns"":362,""fr_mul_calls"":17,""fr_columns"":362,""common"":{""operator_mul_calls"":17,""operator_columns"":362,""scalar_mul_calls"":34,""scalar_columns"":724}}",1.8961911624597808e-14,8.378413473115866e-11
115,2,24,6,2770,Previous map from this run only,63002,2.4163876190996034e-14,3.7250031045796943,8285056da5f33a0891c457d1df461f877172ffb10b47535273295ff39ff73de4,True,True,16,0.6002850532531738,344,"{""full_mul_calls"":17,""full_columns"":344,""fr_mul_calls"":17,""fr_columns"":344,""common"":{""operator_mul_calls"":17,""operator_columns"":344,""scalar_mul_calls"":34,""scalar_columns"":688}}","{""full_mul_calls"":18,""full_columns"":368,""fr_mul_calls"":18,""fr_columns"":368,""common"":{""operator_mul_calls"":18,""operator_columns"":368,""scalar_mul_calls"":36,""scalar_columns"":736}}",2.586088358598736e-14,9.948134131867816e-11
115,3,24,6,2770,Previous map from this run only,63003,2.5888772392189593e-14,3.8180956025332615,2dc8a326d9d7970174f90f6bc23f1ed4f6f74ab00c6d1e70a0aa1adbcaa823e1,True,True,16,0.594512939453125,344,"{""full_mul_calls"":17,""full_columns"":344,""fr_mul_calls"":17,""fr_columns"":344,""common"":{""operator_mul_calls"":17,""operator_columns"":344,""scalar_mul_calls"":34,""scalar_columns"":688}}","{""full_mul_calls"":18,""full_columns"":368,""fr_mul_calls"":18,""fr_columns"":368,""common"":{""operator_mul_calls"":18,""operator_columns"":368,""scalar_mul_calls"":36,""scalar_columns"":736}}",1.8925331941439105e-14,9.188904298714051e-11
116,1,24,6,2777,Previous map from this run only,63001,2.1866035094402066e-14,3.8215440048853413,288a6ce00033d85a1e1111ac7fd041a1fe5577f5a7577820398dca3a107237fd,True,True,14,0.575812816619873,330,"{""full_mul_calls"":15,""full_columns"":330,""fr_mul_calls"":15,""fr_columns"":330,""common"":{""operator_mul_calls"":15,""operator_columns"":330,""scalar_mul_calls"":30,""scalar_columns"":660}}","{""full_mul_calls"":16,""full_columns"":354,""fr_mul_calls"":16,""fr_columns"":354,""common"":{""operator_mul_calls"":16,""operator_columns"":354,""scalar_mul_calls"":32,""scalar_columns"":708}}",1.697610171790693e-14,9.662654434235238e-11
116,2,24,6,2770,Previous map from this run only,63002,2.8262583813131672e-14,4.061569575732733,03eabf48f3e0e9e2a4ed56d179bf4f115ff1a16d8d7b76be323e4684e53e9c8b,True,True,16,0.5908191204071045,342,"{""full_mul_calls"":17,""full_columns"":342,""fr_mul_calls"":17,""fr_columns"":342,""common"":{""operator_mul_calls"":17,""operator_columns"":342,""scalar_mul_calls"":34,""scalar_columns"":684}}","{""full_mul_calls"":18,""full_columns"":366,""fr_mul_calls"":18,""fr_columns"":366,""common"":{""operator_mul_calls"":18,""operator_columns"":366,""scalar_mul_calls"":36,""scalar_columns"":732}}",1.9220407698868172e-14,9.406837059907392e-11
116,3,24,6,2770,Previous map from this run only,63003,2.325187006556999e-14,4.043010370848219,3858b4ad7c3954ab9ffcffb4535e947c8e651acc06aa93bd099fb02265131c18,True,True,16,0.755842924118042,342,"{""full_mul_calls"":17,""full_columns"":342,""fr_mul_calls"":17,""fr_columns"":342,""common"":{""operator_mul_calls"":17,""operator_columns"":342,""scalar_mul_calls"":34,""scalar_columns"":684}}","{""full_mul_calls"":18,""full_columns"":366,""fr_mul_calls"":18,""fr_columns"":366,""common"":{""operator_mul_calls"":18,""operator_columns"":366,""scalar_mul_calls"":36,""scalar_columns"":732}}",2.1298635782441412e-14,9.66596281133309e-11
117,1,24,6,2777,Previous map from this run only,63001,2.0107676467131884e-14,4.1443435006040055,3e7dc36de7962478deeea53a75b7bb9003a988d1e886ceb0146f501c6245223c,True,True,17,0.5860960483551025,342,"{""full_mul_calls"":18,""full_columns"":342,""fr_mul_calls"":18,""fr_columns"":342,""common"":{""operator_mul_calls"":18,""operator_columns"":342,""scalar_mul_calls"":36,""scalar_columns"":684}}","{""full_mul_calls"":19,""full_columns"":366,""fr_mul_calls"":19,""fr_columns"":366,""common"":{""operator_mul_calls"":19,""operator_columns"":366,""scalar_mul_calls"":38,""scalar_columns"":732}}",1.8022846391610162e-14,9.582558967356276e-11
117,2,24,6,2770,Previous map from this run only,63002,2.1956796850179557e-14,3.9358595215511527,7c0612ce118dc1a1fd2aa73f5ab82693015db6acf77b822ff6ee73f163ab3a5e,True,True,16,0.7609050273895264,342,"{""full_mul_calls"":17,""full_columns"":342,""fr_mul_calls"":17,""fr_columns"":342,""common"":{""operator_mul_calls"":17,""operator_columns"":342,""scalar_mul_calls"":34,""scalar_columns"":684}}","{""full_mul_calls"":18,""full_columns"":366,""fr_mul_calls"":18,""fr_columns"":366,""common"":{""operator_mul_calls"":18,""operator_columns"":366,""scalar_mul_calls"":36,""scalar_columns"":732}}",2.511332218817389e-14,8.586351383029215e-11
117,3,24,6,2770,Previous map from this run only,63003,2.5813216530148248e-14,3.98034878088926,092cfd4dd66a646b39105989a15e7558538499d147eff5968801c2eb9f9530fc,True,True,16,0.5815949440002441,340,"{""full_mul_calls"":17,""full_columns"":340,""fr_mul_calls"":17,""fr_columns"":340,""common"":{""operator_mul_calls"":17,""operator_columns"":340,""scalar_mul_calls"":34,""scalar_columns"":680}}","{""full_mul_calls"":18,""full_columns"":364,""fr_mul_calls"":18,""fr_columns"":364,""common"":{""operator_mul_calls"":18,""operator_columns"":364,""scalar_mul_calls"":36,""scalar_columns"":728}}",1.736600668415211e-14,9.729946025893875e-11
118,1,24,6,2777,Previous map from this run only,63001,2.1580298799671286e-14,3.9754983386416054,914f78d0f0d22e4412ccdf60d79604fb30e525a82f145b4ab5754bc60dc093eb,True,True,16,0.7705981731414795,334,"{""full_mul_calls"":17,""full_columns"":334,""fr_mul_calls"":17,""fr_columns"":334,""common"":{""operator_mul_calls"":17,""operator_columns"":334,""scalar_mul_calls"":34,""scalar_columns"":668}}","{""full_mul_calls"":18,""full_columns"":358,""fr_mul_calls"":18,""fr_columns"":358,""common"":{""operator_mul_calls"":18,""operator_columns"":358,""scalar_mul_calls"":36,""scalar_columns"":716}}",2.0963486906373204e-14,9.724036115890367e-11
118,2,24,6,2770,Previous map from this run only,63002,2.933051849313868e-14,3.8883114979746325,a542905edfe22446b3171e52aead086cc36867fc8b18923bc4571e00ba603456,True,True,16,0.5971930027008057,342,"{""full_mul_calls"":17,""full_columns"":342,""fr_mul_calls"":17,""fr_columns"":342,""common"":{""operator_mul_calls"":17,""operator_columns"":342,""scalar_mul_calls"":34,""scalar_columns"":684}}","{""full_mul_calls"":18,""full_columns"":366,""fr_mul_calls"":18,""fr_columns"":366,""common"":{""operator_mul_calls"":18,""operator_columns"":366,""scalar_mul_calls"":36,""scalar_columns"":732}}",2.081064051275848e-14,8.067041723585118e-11
118,3,24,6,2770,Previous map from this run only,63003,2.4353795567169682e-14,3.9049685268267167,fabee485917737eb53b13a06d2f9039430d7ec64ccc4995bdfa5c32d721a4a75,True,True,16,0.5860919952392578,340,"{""full_mul_calls"":17,""full_columns"":340,""fr_mul_calls"":17,""fr_columns"":340,""common"":{""operator_mul_calls"":17,""operator_columns"":340,""scalar_mul_calls"":34,""scalar_columns"":680}}","{""full_mul_calls"":18,""full_columns"":364,""fr_mul_calls"":18,""fr_columns"":364,""common"":{""operator_mul_calls"":18,""operator_columns"":364,""scalar_mul_calls"":36,""scalar_columns"":728}}",2.002143959975463e-14,9.672388809950357e-11
119,1,24,6,2777,Previous map from this run only,63001,2.3852189647107035e-14,3.7779157927238836,1671c7641d49cf04d1cbff01648f308ab140c94b9b130aeef5a57b4fa64f7231,True,True,16,0.5826718807220459,334,"{""full_mul_calls"":17,""full_columns"":334,""fr_mul_calls"":17,""fr_columns"":334,""common"":{""operator_mul_calls"":17,""operator_columns"":334,""scalar_mul_calls"":34,""scalar_columns"":668}}","{""full_mul_calls"":18,""full_columns"":358,""fr_mul_calls"":18,""fr_columns"":358,""common"":{""operator_mul_calls"":18,""operator_columns"":358,""scalar_mul_calls"":36,""scalar_columns"":716}}",1.684450744241626e-14,9.905043375106363e-11
119,2,24,6,2770,Previous map from this run only,63002,2.358566559297353e-14,3.967758237429889,4f429e033aa0213f1ca70b48e5efe9b572f0eebd2b93b2f8203e263bc3d70cc5,True,True,16,0.5922088623046875,340,"{""full_mul_calls"":17,""full_columns"":340,""fr_mul_calls"":17,""fr_columns"":340,""common"":{""operator_mul_calls"":17,""operator_columns"":340,""scalar_mul_calls"":34,""scalar_columns"":680}}","{""full_mul_calls"":18,""full_columns"":364,""fr_mul_calls"":18,""fr_columns"":364,""common"":{""operator_mul_calls"":18,""operator_columns"":364,""scalar_mul_calls"":36,""scalar_columns"":728}}",1.7534554274344056e-14,9.11268228705064e-11
119,3,24,6,2770,Previous map from this run only,63003,2.4485129901459586e-14,3.888330626630598,b67bba520189c79bdf528d3071b56ea5f32d29e30cc34226f94c645766c72ddb,True,True,16,0.7386720180511475,340,"{""full_mul_calls"":17,""full_columns"":340,""fr_mul_calls"":17,""fr_columns"":340,""common"":{""operator_mul_calls"":17,""operator_columns"":340,""scalar_mul_calls"":34,""scalar_columns"":680}}","{""full_mul_calls"":18,""full_columns"":364,""fr_mul_calls"":18,""fr_columns"":364,""common"":{""operator_mul_calls"":18,""operator_columns"":364,""scalar_mul_calls"":36,""scalar_columns"":728}}",2.4578800680909793e-14,9.333226855629324e-11
120,1,24,6,2777,Previous map from this run only,63001,2.2109350524951563e-14,3.826310484079067,eddd5d40b99f62d93a16346209eb6564af95c5a2d3536988ee652b50a2c56f04,True,True,16,0.5700769424438477,334,"{""full_mul_calls"":17,""full_columns"":334,""fr_mul_calls"":17,""fr_columns"":334,""common"":{""operator_mul_calls"":17,""operator_columns"":334,""scalar_mul_calls"":34,""scalar_columns"":668}}","{""full_mul_calls"":18,""full_columns"":358,""fr_mul_calls"":18,""fr_columns"":358,""common"":{""operator_mul_calls"":18,""operator_columns"":358,""scalar_mul_calls"":36,""scalar_columns"":716}}",2.086404110301511e-14,8.73185542778975e-11
120,2,24,6,2770,Previous map from this run only,63002,2.248485228071931e-14,3.7624640992967295,51e028b09fb1154e7c854b40cac5539868f9d33cc41d24812b187dcdf1dae988,True,True,16,0.6065390110015869,340,"{""full_mul_calls"":17,""full_columns"":340,""fr_mul_calls"":17,""fr_columns"":340,""common"":{""operator_mul_calls"":17,""operator_columns"":340,""scalar_mul_calls"":34,""scalar_columns"":680}}","{""full_mul_calls"":18,""full_columns"":364,""fr_mul_calls"":18,""fr_columns"":364,""common"":{""operator_mul_calls"":18,""operator_columns"":364,""scalar_mul_calls"":36,""scalar_columns"":728}}",2.4206534278501437e-14,8.472319812398109e-11
120,3,24,6,2770,Previous map from this run only,63003,2.739954630092746e-14,3.7679146258264495,1c526b22ec712bb5d5a383b62734fd74440d32436cb73040ab1ada4739b03fd3,True,True,16,0.7333881855010986,340,"{""full_mul_calls"":17,""full_columns"":340,""fr_mul_calls"":17,""fr_columns"":340,""common"":{""operator_mul_calls"":17,""operator_columns"":340,""scalar_mul_calls"":34,""scalar_columns"":680}}","{""full_mul_calls"":18,""full_columns"":364,""fr_mul_calls"":18,""fr_columns"":364,""common"":{""operator_mul_calls"":18,""operator_columns"":364,""scalar_mul_calls"":36,""scalar_columns"":728}}",1.9368440746368364e-14,9.169670433550318e-11
121,1,24,6,2777,Previous map from this run only,63001,2.5957855506217273e-14,3.889064924886727,bfeeb9a8cae80ff160480722a2669382033988f3b3863cb9f717d8e693f852bd,True,True,16,0.7517681121826172,333,"{""full_mul_calls"":17,""full_columns"":333,""fr_mul_calls"":17,""fr_columns"":333,""common"":{""operator_mul_calls"":17,""operator_columns"":333,""scalar_mul_calls"":34,""scalar_columns"":666}}","{""full_mul_calls"":18,""full_columns"":357,""fr_mul_calls"":18,""fr_columns"":357,""common"":{""operator_mul_calls"":18,""operator_columns"":357,""scalar_mul_calls"":36,""scalar_columns"":714}}",1.7774025967773805e-14,9.882532708968683e-11
121,2,24,6,2770,Previous map from this run only,63002,2.6902815424698426e-14,3.8487542613547863,9cb5f4bbd97dfb6e31e597e9f19f72f747c45a509173d41ff10b16e699ee6962,True,True,16,0.5810470581054688,338,"{""full_mul_calls"":17,""full_columns"":338,""fr_mul_calls"":17,""fr_columns"":338,""common"":{""operator_mul_calls"":17,""operator_columns"":338,""scalar_mul_calls"":34,""scalar_columns"":676}}","{""full_mul_calls"":18,""full_columns"":362,""fr_mul_calls"":18,""fr_columns"":362,""common"":{""operator_mul_calls"":18,""operator_columns"":362,""scalar_mul_calls"":36,""scalar_columns"":724}}",2.004885919118662e-14,9.090024270066669e-11
121,3,24,6,2770,Previous map from this run only,63003,2.5461136867617575e-14,3.989152525987034,6e1471ae2a4c97326a9458ee61f4b61107c6d0d6e57acf51b52100eaf96655e7,True,True,16,0.5855510234832764,338,"{""full_mul_calls"":17,""full_columns"":338,""fr_mul_calls"":17,""fr_columns"":338,""common"":{""operator_mul_calls"":17,""operator_columns"":338,""scalar_mul_calls"":34,""scalar_columns"":676}}","{""full_mul_calls"":18,""full_columns"":362,""fr_mul_calls"":18,""fr_columns"":362,""common"":{""operator_mul_calls"":18,""operator_columns"":362,""scalar_mul_calls"":36,""scalar_columns"":724}}",2.0830533316363383e-14,9.135757410052196e-11
122,1,24,6,2777,Previous map from this run only,63001,2.219463519577224e-14,3.8085442333338126,a6d9bdbf592d10ddce3c52d72becf61936601432ac77d1813944026fdfe24f55,True,True,14,0.5494990348815918,318,"{""full_mul_calls"":15,""full_columns"":318,""fr_mul_calls"":15,""fr_columns"":318,""common"":{""operator_mul_calls"":15,""operator_columns"":318,""scalar_mul_calls"":30,""scalar_columns"":636}}","{""full_mul_calls"":16,""full_columns"":342,""fr_mul_calls"":16,""fr_columns"":342,""common"":{""operator_mul_calls"":16,""operator_columns"":342,""scalar_mul_calls"":32,""scalar_columns"":684}}",1.872852331000744e-14,8.233737619202302e-11
122,2,24,6,2770,Previous map from this run only,63002,2.5432403685363946e-14,4.023390377464787,386c7f191de59692109d61b8fa1fdc344fdb660a22d5ef88ce79eefa82e07dfd,True,True,16,0.5978949069976807,335,"{""full_mul_calls"":17,""full_columns"":335,""fr_mul_calls"":17,""fr_columns"":335,""common"":{""operator_mul_calls"":17,""operator_columns"":335,""scalar_mul_calls"":34,""scalar_columns"":670}}","{""full_mul_calls"":18,""full_columns"":359,""fr_mul_calls"":18,""fr_columns"":359,""common"":{""operator_mul_calls"":18,""operator_columns"":359,""scalar_mul_calls"":36,""scalar_columns"":718}}",1.8801963296826453e-14,9.882443629624925e-11
122,3,24,6,2770,Previous map from this run only,63003,2.5059702280107247e-14,3.824714678759888,f4b5472ef8c090bf36f05669911339d0db842a366d93550bc7676dcb4c083fd5,True,True,16,0.7303829193115234,335,"{""full_mul_calls"":17,""full_columns"":335,""fr_mul_calls"":17,""fr_columns"":335,""common"":{""operator_mul_calls"":17,""operator_columns"":335,""scalar_mul_calls"":34,""scalar_columns"":670}}","{""full_mul_calls"":18,""full_columns"":359,""fr_mul_calls"":18,""fr_columns"":359,""common"":{""operator_mul_calls"":18,""operator_columns"":359,""scalar_mul_calls"":36,""scalar_columns"":718}}",2.195273852571039e-14,9.572861406449833e-11
123,1,24,6,2777,Previous map from this run only,63001,2.2384108622708226e-14,3.886018446379863,e40d70eede091cc71329f251149e169e2e11af9a7e9074b212a19fb11b560b7b,True,True,13,0.5708949565887451,310,"{""full_mul_calls"":14,""full_columns"":310,""fr_mul_calls"":14,""fr_columns"":310,""common"":{""operator_mul_calls"":14,""operator_columns"":310,""scalar_mul_calls"":28,""scalar_columns"":620}}","{""full_mul_calls"":15,""full_columns"":334,""fr_mul_calls"":15,""fr_columns"":334,""common"":{""operator_mul_calls"":15,""operator_columns"":334,""scalar_mul_calls"":30,""scalar_columns"":668}}",1.9245626534212492e-14,9.846181658622615e-11
123,2,24,6,2770,Previous map from this run only,63002,2.3388763841838845e-14,3.8080937097796417,c686bb6b8dfb7e7b2aa6f1c47ba41989c895fbc54e5e19a4aacd9da7ea6be4e5,True,True,15,0.7158081531524658,326,"{""full_mul_calls"":16,""full_columns"":326,""fr_mul_calls"":16,""fr_columns"":326,""common"":{""operator_mul_calls"":16,""operator_columns"":326,""scalar_mul_calls"":32,""scalar_columns"":652}}","{""full_mul_calls"":17,""full_columns"":350,""fr_mul_calls"":17,""fr_columns"":350,""common"":{""operator_mul_calls"":17,""operator_columns"":350,""scalar_mul_calls"":34,""scalar_columns"":700}}",1.9927432093618735e-14,9.549142228122194e-11
123,3,24,6,2770,Previous map from this run only,63003,2.5836374084115882e-14,3.9153522591912346,81a11c4a66af7d13818be904698b653f008c65dc034d56cd581495699b3e642f,True,True,15,0.5644519329071045,326,"{""full_mul_calls"":16,""full_columns"":326,""fr_mul_calls"":16,""fr_columns"":326,""common"":{""operator_mul_calls"":16,""operator_columns"":326,""scalar_mul_calls"":32,""scalar_columns"":652}}","{""full_mul_calls"":17,""full_columns"":350,""fr_mul_calls"":17,""fr_columns"":350,""common"":{""operator_mul_calls"":17,""operator_columns"":350,""scalar_mul_calls"":34,""scalar_columns"":700}}",1.7818372074982933e-14,8.74621933185542e-11
124,1,24,6,2777,Previous map from this run only,63001,2.1917314487160967e-14,3.8615070086739762,67cc59102a01a6c68be985cb3eec94c03d439b920cb80444774b08e0f75a8913,True,True,13,0.5364820957183838,310,"{""full_mul_calls"":14,""full_columns"":310,""fr_mul_calls"":14,""fr_columns"":310,""common"":{""operator_mul_calls"":14,""operator_columns"":310,""scalar_mul_calls"":28,""scalar_columns"":620}}","{""full_mul_calls"":15,""full_columns"":334,""fr_mul_calls"":15,""fr_columns"":334,""common"":{""operator_mul_calls"":15,""operator_columns"":334,""scalar_mul_calls"":30,""scalar_columns"":668}}",1.9221448470623622e-14,8.193435404468525e-11
